"","trial","time","parte","video","roi_frente_empirico","roi_fundo_empirico","roi_alvo_fundo","roi_alvo_frente","roi_nao_alvo","acerto_frente","acerto_fundo","olhou_pro_errado"
"1769",13,1976,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1770",13,2048,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1771",13,3070,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1772",13,3392,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1773",13,4208,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1774",13,4582,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1775",13,4742,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1776",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1777",13,444,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1778",13,792,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1779",13,1142,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1780",13,2298,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1781",13,5226,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1782",13,5474,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1783",13,5774,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1784",13,6322,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1785",13,0,"baseline","A3",NA,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1786",13,748,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1787",13,2438,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1788",13,2812,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1789",13,3578,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1790",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1791",13,662,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1792",13,2070,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1793",13,5760,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1794",13,-2146,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1795",13,-1508,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1796",13,0,"baseline","A3",NA,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1797",13,302,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1798",13,924,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1799",13,2322,"baseline","A3",8,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1800",13,3070,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1801",13,3534,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1802",13,4006,"baseline","A3",8,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1803",13,-2764,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1804",13,-2648,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1805",13,-2528,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1806",13,-2208,"baseline","A3",NA,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1807",13,-1916,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1808",13,-1462,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1809",13,-1226,"baseline","A3",NA,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1810",13,-166,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1811",13,478,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1812",13,684,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1813",13,1664,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1814",13,1942,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1815",13,2932,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1816",13,4318,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1817",13,4544,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1818",13,4864,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1819",13,4924,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1820",13,5198,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1821",13,5610,"baseline","A3",NA,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1822",13,5676,"baseline","A3",NA,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1823",13,5972,"baseline","A3",NA,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1824",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1825",13,398,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1826",13,758,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1827",13,2626,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1828",13,2890,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1829",13,3144,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1830",13,4724,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1831",13,5364,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1832",13,5720,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1833",13,5998,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1834",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1835",13,740,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1836",13,-260,"baseline","A3",8,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1837",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1838",13,692,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1839",13,-494,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1840",13,-366,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1841",13,0,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1842",13,382,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1843",13,482,"baseline","A3",NA,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1844",13,938,"baseline","A3",NA,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1845",13,2114,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1846",13,2450,"baseline","A3",NA,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1847",13,2922,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1848",13,3184,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1849",13,3568,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1850",13,3724,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1851",13,4172,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1852",13,5066,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1853",13,5540,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1854",13,-668,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1855",13,-264,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1856",13,0,"baseline","A3",7,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1857",13,400,"baseline","A3",NA,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1858",13,792,"baseline","A3",7,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1859",13,1268,"baseline","A3",7,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1860",13,1648,"baseline","A3",7,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1861",13,2652,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1862",13,2824,"baseline","A3",NA,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1863",13,5240,"baseline","A3",NA,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1864",13,-616,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1865",13,-234,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1866",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1867",13,402,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1868",13,962,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1869",13,1662,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1870",13,1982,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1871",13,4956,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1872",13,5184,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1873",13,5894,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1874",13,-232,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1875",13,0,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1876",13,2126,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1877",13,2608,"baseline","A3",NA,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1878",13,4780,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1879",13,5124,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1880",13,-510,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1881",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1882",13,1354,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1883",13,1676,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1884",13,2562,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1885",13,3008,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1886",13,3208,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1887",13,3332,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1888",13,3646,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1889",13,4044,"baseline","A3",7,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1890",13,4434,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1891",13,4996,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1892",13,5860,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1893",13,0,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1894",13,790,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1895",13,1192,"baseline","A3",NA,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1896",13,1552,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1897",13,1772,"baseline","A3",7,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1898",13,2024,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1899",13,2292,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1900",13,2534,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1901",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1902",13,434,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1903",13,1082,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1904",13,3382,"baseline","A3",NA,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1905",13,4084,"baseline","A3",8,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1906",13,4616,"baseline","A3",NA,5,3,NA,NA,"FALSE","FALSE","FALSE"
"1907",13,6060,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1908",13,0,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1909",13,688,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1910",13,1082,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1911",13,2624,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1912",13,2774,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1913",13,3080,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1914",13,3814,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1915",13,4118,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1916",13,4986,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1917",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1918",13,926,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1919",13,1352,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1920",13,1926,"baseline","A3",NA,NA,3,NA,NA,"FALSE","FALSE","FALSE"
"1921",13,3744,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1922",13,4116,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1923",13,-590,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1924",13,-210,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1925",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1926",13,718,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1927",13,1108,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1928",13,1364,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1929",13,1472,"baseline","A3",NA,1,3,NA,NA,"FALSE","FALSE","FALSE"
"1930",13,1696,"baseline","A3",7,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1931",13,2328,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1932",13,2706,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1933",13,2830,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1934",13,3992,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1935",13,4066,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1936",13,4154,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1937",13,-764,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1938",13,-486,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1939",13,-132,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1940",13,0,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1941",13,612,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1942",13,834,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1943",13,1046,"baseline","A3",NA,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1944",13,1444,"baseline","A3",NA,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1945",13,1964,"baseline","A3",NA,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1946",13,2126,"baseline","A3",NA,2,3,NA,NA,"FALSE","FALSE","FALSE"
"1947",13,2330,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1948",13,5448,"baseline","A3",NA,4,3,NA,NA,"FALSE","FALSE","FALSE"
"1949",13,5652,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1950",13,0,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1951",13,694,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1952",13,1358,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1953",13,1642,"baseline","A3",8,6,3,NA,NA,"FALSE","FALSE","FALSE"
"1954",13,2186,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1955",13,2778,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1956",13,3460,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1957",13,3886,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1958",13,4376,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1959",13,5092,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1960",13,5466,"baseline","A3",NA,3,3,NA,NA,"FALSE","TRUE","FALSE"
"1961",14,-5669,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1962",14,-5065,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1963",14,-5021,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1964",14,-4247,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1965",14,-3834,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1966",14,-3130,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1967",14,-1349,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1968",14,-966,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1969",14,0,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1970",14,412,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1971",14,676,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1972",14,954,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1973",14,1244,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1974",14,1361,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1975",14,1493,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1976",14,1999,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1977",14,2089,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1978",14,2263,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1979",14,2479,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1980",14,3018,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1981",14,3289,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1982",14,3354,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1983",14,3724,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1984",14,3854,"cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1985",14,4310,"pos_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1986",14,4433,"pos_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1987",14,4797,"pos_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1988",14,4885,"pos_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1989",14,5152,"pos_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"1990",14,-378,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"1991",14,0,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"1992",14,674,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"1993",14,1482,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"1994",14,1878,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"1995",14,2320,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"1996",14,3418,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"1997",14,3838,"cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"1998",14,4956,"pos_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"1999",14,5042,"pos_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2000",14,5994,"pos_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2001",14,0,"pre_cruz","A4",NA,5,3,9,10,"FALSE","FALSE","FALSE"
"2002",14,398,"pre_cruz","A4",NA,5,3,9,10,"FALSE","FALSE","FALSE"
"2003",14,613,"pre_cruz","A4",NA,5,3,9,10,"FALSE","FALSE","FALSE"
"2004",14,973,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2005",14,1166,"pre_cruz","A4",NA,5,3,9,10,"FALSE","FALSE","FALSE"
"2006",14,4285,"pos_cruz","A4",NA,5,3,9,10,"FALSE","FALSE","FALSE"
"2007",14,-176,"pre_cruz","A4",9,2,3,9,10,"TRUE","FALSE","FALSE"
"2008",14,0,"pre_cruz","A4",NA,4,3,9,10,"FALSE","FALSE","FALSE"
"2009",14,474,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2010",14,704,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2011",14,2146,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2012",14,2458,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2013",14,4122,"cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2014",14,4592,"pos_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2015",14,4878,"pos_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2016",14,-378,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2017",14,0,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2018",14,260,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2019",14,-6330,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2020",14,-6128,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2021",14,-6084,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2022",14,-5912,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2023",14,-5572,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2024",14,-5092,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2025",14,-5032,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2026",14,-4802,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2027",14,-4520,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2028",14,-4374,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2029",14,-4148,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2030",14,-3934,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2031",14,-3464,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2032",14,-3380,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2033",14,-3284,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2034",14,-2924,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2035",14,-1704,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2036",14,-1436,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2037",14,0,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2038",14,990,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2039",14,1384,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2040",14,1506,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2041",14,1688,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2042",14,1808,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2043",14,2374,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2044",14,2438,"pre_cruz","A4",NA,4,3,9,10,"FALSE","FALSE","FALSE"
"2045",14,2618,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2046",14,2816,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2047",14,2902,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2048",14,3100,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2049",14,3398,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2050",14,3806,"cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2051",14,0,"pre_cruz","A4",NA,NA,3,9,10,"FALSE","FALSE","FALSE"
"2052",14,1188,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2053",14,0,"pre_cruz","A4",9,2,3,9,10,"TRUE","FALSE","FALSE"
"2054",14,488,"pre_cruz","A4",NA,1,3,9,10,"FALSE","FALSE","FALSE"
"2055",14,774,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2056",14,1706,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2057",14,1864,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2058",14,2202,"pre_cruz","A4",9,4,3,9,10,"TRUE","FALSE","FALSE"
"2059",14,2578,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2060",14,3288,"pre_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
"2061",14,4058,"cruz","A4",9,2,3,9,10,"TRUE","FALSE","FALSE"
"2062",14,4554,"pos_cruz","A4",NA,3,3,9,10,"FALSE","TRUE","FALSE"
